FCLTY_NM,CTGRY_ONE_NM,CTGRY_TWO_NM,CTGRY_THREE_NM,CTPRVN_NM,SIGNGU_NM,LC_LA,LC_LO,RDNMADR_NM,LNM_ADDR,FCLTY_INFO_DC,LAST_UPDT_DE
김미경 동물병원,반려동물업,반려의료,동물병원,서울특별시,동대문구,37.66942862,127.046459,서울특별시 도봉구 마들로 664,서울특별시 도봉구 도봉동 636-12,일반동물병원,20221130
김민재동물병원,반려동물업,반려의료,동물병원,서울특별시,동대문구,37.5036891,127.138678,서울특별시 송파구 동남로 318,서울특별시 송파구 오금동 120-7,일반동물병원,20221130
김바니네,반려동물업,반려의료,동물병원,서울특별시,동대문구,37.5680105,127.057406,서울특별시 동대문구 전농로 36,서울특별시 동대문구 답십리동 21-8,"애견카페, 수제간식",20221130
김성균애견미용학원,반려동물업,반려의료,동물병원,서울특별시,동대문구,37.67339735,127.043869,서울특별시 도봉구 도봉로 771,서울특별시 도봉구 도봉동 616-15,애견미용학원,20221130
김세중미술관,반려동물업,반려의료,동물병원,서울특별시,동대문구,37.54201785,126.963883,서울특별시 용산구 효창원로70길 35,서울특별시 용산구 효창동 5-390,미술관,20221130
김쌤애견,반려동물업,반려의료,동물병원,서울특별시,동대문구,37.55478004,126.964458,서울특별시 중구 만리재로 175,서울특별시 중구 만리동2가 273,강아지미용,20221130
김약국,반려동물업,반려의료,동물병원,서울특별시,동대문구,37.51340714,126.943958,서울특별시 동작구 노량진로 162,서울특별시 동작구 노량진동 114-5,동물약국,20221130
김약국,반려동물업,반려의료,동물병원,서울특별시,동대문구,37.52218233,126.83334,서울특별시 양천구 지양로 75,서울특별시 양천구 신월동 931-1,동물약국,20221130
김약국,반려동물업,반려의료,동물병원,서울특별시,동대문구,37.48437079,126.928615,서울특별시 관악구 남부순환로 1601-1,서울특별시 관악구 신림동 1433-48,동물약국,20221130
김언니펫살롱,반려동물업,반려의료,동물병원,서울특별시,동대문구,37.53071199,127.074455,서울특별시 광진구 자양번영로1길 6,서울특별시 광진구 자양동 584-15,강아지미용,20221130
김정복동물병원,반려동물업,반려의료,동물병원,서울특별시,동대문구,37.62137939,126.919476,서울특별시 은평구 통일로 879,서울특별시 은평구 갈현동 394-19,일반동물병원,20221130
김태화종합동물병원,반려동물업,반려의료,동물병원,서울특별시,동대문구,37.53399357,127.143234,서울특별시 강동구 천호대로 1186,서울특별시 강동구 둔촌동 53,일반동물병원,20221130
김포약국,반려동물업,반려의료,동물병원,서울특별시,동대문구,37.56668841,126.81284,서울특별시 강서구 방화동로 70,서울특별시 강서구 방화동 607-211,동물약국,20221130
까까달래,반려동물업,반려의료,동물병원,서울특별시,동대문구,37.47861711,127.143759,서울특별시 송파구 위례광장로 230,서울특별시 송파구 장지동 884,수제간식,20221130
까까줄개,반려동물업,반려의료,동물병원,서울특별시,동대문구,37.61460532,127.095156,서울특별시 중랑구 신내로17길 13,서울특별시 중랑구 신내동 656,강아지미용,20221130
까미꾸,반려동물업,반려의료,동물병원,서울특별시,동대문구,37.50891216,126.895893,서울특별시 영등포구 도영로7길 5,서울특별시 영등포구 도림동 221-1,수제간식,20221130
까칠한비쥬,반려동물업,반려의료,동물병원,서울특별시,동대문구,37.549524,126.835349,서울특별시 강서구 강서로 279-55,서울특별시 강서구 내발산동 718-19,"강아지사료, 강아지용품, 강아지간식",20221130
깍꾸애견미용실,반려동물업,반려의료,동물병원,서울특별시,도봉구,37.58071308,127.092465,서울특별시 중랑구 사가정로 429-1,서울특별시 중랑구 면목동 523-8,강아지미용,20221130
깔끔하개,반려동물업,반려의료,동물병원,서울특별시,도봉구,37.57995001,127.086435,서울특별시 중랑구 면목로39길 18,서울특별시 중랑구 면목동 649-4,강아지미용,20221130
꼬떼아꼬떼,반려동물업,반려의료,동물병원,서울특별시,도봉구,37.55379198,126.906974,서울특별시 마포구 월드컵로11길 74,서울특별시 마포구 망원동 413-48,강아지의류,20221130
꼬리치는강아지,반려동물업,반려의료,동물병원,서울특별시,도봉구,37.50460556,126.946225,서울특별시 동작구 상도로 250,서울특별시 동작구 상도동 34-11,강아지용품,20221130
꽃개,반려동물업,반려의료,동물병원,서울특별시,도봉구,37.50577344,127.13106,서울특별시 송파구 중대로33길 4,서울특별시 송파구 오금동 32-5,애견카페,20221130
꽃길걷개,반려동물업,반려의료,동물병원,서울특별시,도봉구,37.48389485,127.011921,서울특별시 서초구 반포대로 38,서울특별시 서초구 서초동 1459-2,"강아지미용, 강아지호텔",20221130
꽃길만 걷장,반려동물업,반려의료,동물병원,서울특별시,도봉구,37.58220105,126.905459,서울특별시 은평구 증산서길 62,서울특별시 은평구 증산동 184-11,강아지미용,20221130
꽃길약국,반려동물업,반려의료,동물병원,서울특별시,도봉구,37.58865522,127.087782,서울특별시 중랑구 겸재로 181,서울특별시 중랑구 면목동 102-19,동물약국,20221130
꽃피는온누리약국,반려동물업,반려의료,동물병원,서울특별시,도봉구,37.56733995,126.985209,서울특별시 중구 을지로5길 26,서울특별시 중구 수하동 67,동물약국,20221130
꾸러미세상,반려동물업,반려의료,동물병원,서울특별시,도봉구,37.60308497,127.087031,서울특별시 중랑구 봉화산로 115,서울특별시 중랑구 상봉동 489-7,강아지용품,20221130
꿈꾸는 강아지,반려동물업,반려의료,동물병원,서울특별시,도봉구,37.51178194,126.906322,서울특별시 영등포구 영신로9길 27-1,서울특별시 영등포구 영등포동 620-225,강아지미용,20221130
꿈꾸는 동물병원,반려동물업,반려의료,동물병원,서울특별시,도봉구,37.50296195,127.012071,서울특별시 서초구 서초중앙로 238,서울특별시 서초구 반포동 30-25,일반동물병원,20221130
꿈의숲동물병원,반려동물업,반려의료,동물병원,서울특별시,도봉구,37.61901822,127.046433,서울특별시 성북구 돌곶이로 220,서울특별시 성북구 장위동 319,일반동물병원,20221130
꿈의숲약국,반려동물업,반려의료,동물병원,서울특별시,도봉구,37.6168521,127.048787,서울특별시 성북구 돌곶이로 183,서울특별시 성북구 장위동 237-247,동물약국,20221130
꿈이있는온누리약국,반려동물업,반려의료,동물병원,서울특별시,도봉구,37.64453497,127.016069,서울특별시 강북구 삼양로 462,서울특별시 강북구 수유동 316-12,동물약국,20221130
꿈이크는 동물병원,반려동물업,반려의료,동물병원,서울특별시,도봉구,37.50687153,127.079983,서울특별시 송파구 백제고분로 115,서울특별시 송파구 잠실동 222-6,일반동물병원,20221130
나나약국,반려동물업,반려의료,동물병원,서울특별시,도봉구,37.56765024,127.072252,서울특별시 동대문구 답십리로72길 106,서울특별시 동대문구 장안동 349-17,동물약국,20221130
나나약국,반려동물업,반려의료,동물병원,서울특별시,도봉구,37.54738484,126.836763,서울특별시 강서구 강서로 242,서울특별시 강서구 화곡동 1165-1,동물약국,20221130
나나펫,반려동물업,반려의료,동물병원,서울특별시,도봉구,37.60677377,127.077369,서울특별시 중랑구 중랑역로 150,서울특별시 중랑구 묵동 245-64,강아지미용,20221130
나눔약국,반려동물업,반려의료,동물병원,서울특별시,도봉구,37.53763954,126.872222,서울특별시 양천구 목동중앙로 95,서울특별시 양천구 목동 753-7,동물약국,20221130
나라 송이애견샵,반려동물업,반려의료,동물병원,서울특별시,도봉구,37.64307573,127.02735,서울특별시 강북구 한천로144길 54,서울특별시 강북구 수유동 169-48,"강아지호텔, 강아지미용, 강아지용품",20221130
나라약국,반려동물업,반려의료,동물병원,서울특별시,도봉구,37.57442036,126.917897,서울특별시 서대문구 가재울미래로 2,서울특별시 서대문구 남가좌동 385,동물약국,20221130
나라약국,반려동물업,반려의료,동물병원,서울특별시,노원구,37.54470577,126.970224,서울특별시 용산구 청파로47길 7,서울특별시 용산구 청파동3가 21-9,동물약국,20221130
나라약국,반려동물업,반려의료,동물병원,서울특별시,노원구,37.53036515,126.847206,서울특별시 강서구 강서로 27,서울특별시 강서구 화곡동 898-1,동물약국,20221130
나래동물병원,반려동물업,반려의료,동물병원,서울특별시,노원구,37.55536186,127.078134,서울특별시 광진구 능동로 283,서울특별시 광진구 군자동 1-2,일반동물병원,20221130
나래종합동물병원,반려동물업,반려의료,동물병원,서울특별시,노원구,37.591403,127.012982,서울특별시 성북구 동소문로 66,서울특별시 성북구 동소문동3가 79,일반동물병원,20221130
나루동물병원,반려동물업,반려의료,동물병원,서울특별시,노원구,37.54296206,127.099659,서울특별시 광진구 아차산로 537-17,서울특별시 광진구 광장동 582,일반동물병원,20221130
나루아트센터,반려동물업,반려의료,동물병원,서울특별시,노원구,37.53757063,127.070576,서울특별시 광진구 능동로 76,서울특별시 광진구 자양동 227-344,문예회관,20221130
나리울동물병원,반려동물업,반려의료,동물병원,서울특별시,노원구,37.49109411,127.074164,서울특별시 강남구 영동대로 22,서울특별시 강남구 일원동 743,일반동물병원,20221130
나무동물병원,반려동물업,반려의료,동물병원,서울특별시,노원구,37.50659905,126.966517,서울특별시 동작구 흑석한강로 2,서울특별시 동작구 흑석동 335-1,일반동물병원,20221130
나무약국,반려동물업,반려의료,동물병원,서울특별시,노원구,37.48812575,127.111059,서울특별시 송파구 중대로 24,서울특별시 송파구 문정동 150,동물약국,20221130
나무약국,반려동물업,반려의료,동물병원,서울특별시,노원구,37.49415986,126.899373,서울특별시 영등포구 도림로 158,서울특별시 영등포구 대림동 709-2,동물약국,20221130
나무약국,반려동물업,반려의료,동물병원,서울특별시,노원구,37.5528719,126.830611,서울특별시 강서구 강서로45길 174,서울특별시 강서구 내발산동 689-1,동물약국,20221130
나비셀 동물의료센터,반려동물업,반려의료,동물병원,서울특별시,노원구,37.47723398,126.881058,서울특별시 금천구 가산디지털2로 98,서울특별시 금천구 가산동 550-1,일반동물병원,20221130
나우동물의료센터,반려동물업,반려의료,동물병원,서울특별시,노원구,37.67438031,127.055632,서울특별시 노원구 동일로 1636,서울특별시 노원구 상계동 1025-31,일반동물병원,20221130
